0.80204457809394869	0	0	5.5	3.5	1.3	0.2	"Iris-setosa"
1.03361245879495	0	0	4.9	3	1.4	0.2	"Iris-setosa"
1.2991509653008277	0	0	5	3.5	1.6	0.6	"Iris-setosa"
2.2912021435964407	0	0	5.6	2.7	4.2	1.3	"Iris-versicolor"
0.96380372777294643	0	0	5	3.6	1.4	0.2	"Iris-setosa"
2.3635139737104343	0	0	6.2	2.2	4.5	1.5	"Iris-versicolor"
1.1634274679585355	0	0	4.6	3.4	1.4	0.3	"Iris-setosa"
1.998824039088293	0	0	5.8	2.7	4.1	1	"Iris-versicolor"
2.0915846045826134	0	0	5.8	2.7	3.9	1.2	"Iris-versicolor"
2.6005877089607825	0	0	6	2.7	5.1	1.6	"Iris-versicolor"
2.0634352033776504	0	0	6.7	3.1	4.4	1.4	"Iris-versicolor"
0.82547834647845031	0	0	5.2	4.1	1.5	0.1	"Iris-setosa"
2.3044148651421854	0	0	5.5	2.6	4.4	1.2	"Iris-versicolor"
1.0655685611228343	0	0	4.3	3	1.1	0.1	"Iris-setosa"
2.1886218432995679	0	0	6.1	2.8	4.7	1.2	"Iris-versicolor"
2.20515933205605	0	0	6.7	3.1	4.7	1.5	"Iris-versicolor"
1.0169943481624883	0	0	5	3.5	1.3	0.3	"Iris-setosa"
2.5406049139130928	0	0	5.4	3	4.5	1.5	"Iris-versicolor"
2.6490813000451485	0	0	6	3	4.8	1.8	"Iris-virginica"
3.0184678234414144	0	0	6.4	2.8	5.6	2.2	"Iris-virginica"
2.6048085649944839	0	0	6.2	2.8	4.8	1.8	"Iris-virginica"
2.9427572459435174	0	0	5.6	2.8	4.9	2	"Iris-virginica"
0.96890827028608884	0	0	5.1	3.8	1.6	0.2	"Iris-setosa"
2.1350542750298174	0	0	5	2	3.5	1	"Iris-versicolor"
2.8598226164235103	0	0	4.9	2.5	4.5	1.7	"Iris-virginica"
3.0235723659545566	0	0	6.5	3	5.8	2.2	"Iris-virginica"
2.9539000537774647	1	1	6.7	3.3	5.7	2.1	"Iris-virginica"
0.96691401616132611	1	1	4.6	3.1	1.5	0.2	"Iris-setosa"
1.08447702322084	1	1	5.4	3.9	1.7	0.4	"Iris-setosa"
2.8312588774849541	1	1	7.2	3.2	6	1.8	"Iris-virginica"
0.969809849713079	1	1	4.4	2.9	1.4	0.2	"Iris-setosa"
0.92554773890589392	1	1	4.9	3.1	1.5	0.1	"Iris-setosa"
3.0037574189591592	1	1	7.4	2.8	6.1	1.9	"Iris-virginica"
3.2978454085007196	1	1	7.7	3	6.1	2.3	"Iris-virginica"
2.39117270558853	1	1	6	2.9	4.5	1.5	"Iris-versicolor"
3.1059537123343	1	1	6.7	3	5.2	2.3	"Iris-virginica"
1.0179533960998659	1	1	5.1	3.5	1.4	0.3	"Iris-setosa"
2.1460592938023262	1	1	5.6	3	4.1	1.3	"Iris-versicolor"
1.1164777684150415	1	1	5	3.4	1.6	0.4	"Iris-setosa"
2.0611830578773445	1	1	5.5	2.4	3.8	1.1	"Iris-versicolor"
0.96545636068753926	1	1	5	3.2	1.2	0.2	"Iris-setosa"
0.9703026507270035	1	1	5.1	3.4	1.5	0.2	"Iris-setosa"
2.4484096798792074	1	1	6.3	3.3	4.7	1.6	"Iris-versicolor"
2.3934307326981181	1	1	7	3.2	4.7	1.4	"Iris-versicolor"
1.9780365815834893	1	1	5.5	2.4	3.7	1	"Iris-versicolor"
2.0643784675166157	1	1	5.6	2.5	3.9	1.1	"Iris-versicolor"
2.3205082917642428	1	1	6.1	3	4.6	1.4	"Iris-versicolor"
3.2338745778450857	1	1	6.3	3.3	6	2.5	"Iris-virginica"
2.7473989033205903	1	1	6.3	2.9	5.6	1.8	"Iris-virginica"
3.1857278436557084	1	1	7.6	3	6.6	2.1	"Iris-virginica"
2.9207172938264176	1	1	7.3	2.9	6.3	1.8	"Iris-virginica"
2.6407184856312078	1	1	5.9	3	5.1	1.8	"Iris-virginica"
3.106891094863983	1	1	5.8	2.8	5.1	2.4	"Iris-virginica"
3.14432609993574	1	1	7.7	3.8	6.7	2.2	"Iris-virginica"
0.93202802960522713	2	2	4.7	3.2	1.3	0.2	"Iris-setosa"
0.92791885716611489	2	2	5	3.4	1.5	0.2	"Iris-setosa"
0.96115918106297049	2	2	4.8	3.4	1.6	0.2	"Iris-setosa"
2.5821287898367897	2	2	5.9	3.2	4.8	1.8	"Iris-versicolor"
1.0242172824112195	2	2	5.4	3.9	1.3	0.4	"Iris-setosa"
1.853649331996807	2	2	5.1	2.5	3	1.1	"Iris-versicolor"
2.1015046494879646	2	2	5.7	2.8	4.1	1.3	"Iris-versicolor"
1.8137938605509838	2	2	6	2.2	4	1	"Iris-versicolor"
